long,lat,deg
-170.0,-20.0,0.0001874978
-167.0,65.0,0.0001852529
-166.0,68.0,5.71993e-05
-166.0,65.0,0.0001852529
-166.0,64.0,0.0001923596
-166.0,61.0,0.0002131744
-165.0,68.0,5.71993e-05
-165.0,66.0,6.22322e-05
-165.0,65.0,0.0001852529
-165.0,64.0,0.0001923596
-165.0,62.0,0.0002062733
-165.0,61.0,0.0002131744
-165.0,60.0,0.0002200071
-164.0,68.0,5.71993e-05
-164.0,67.0,5.97251e-05
-164.0,65.0,0.0001852529
-164.0,62.0,0.0002062733
-164.0,61.0,0.0002131744
-164.0,60.0,0.0002200071
-163.0,69.0,5.46563e-05
-163.0,68.0,5.71993e-05
-163.0,67.0,5.97251e-05
-163.0,65.0,0.0001852529
-163.0,61.0,0.0002131744
-163.0,60.0,0.0002200071
-163.0,55.0,0.0005824216
-162.0,69.0,5.46563e-05
-162.0,68.0,5.71993e-05
-162.0,65.0,0.0001852529
-162.0,60.0,0.0002200071
-162.0,59.0,0.0001475533
-162.0,55.0,0.0001646521
-161.0,69.0,5.46563e-05
-161.0,68.0,5.71993e-05
-161.0,67.0,5.97251e-05
-161.0,66.0,6.22322e-05
-161.0,63.0,0.0001993549
-161.0,60.0,0.0002200071
-161.0,59.0,0.0001475533
-161.0,55.0,0.0001646521
-160.0,70.0,5.2097e-05
-160.0,69.0,5.46563e-05
-160.0,68.0,5.71993e-05
-160.0,66.0,6.22322e-05
-160.0,60.0,0.0002200071
-160.0,59.0,0.0001475533
-160.0,56.0,0.0001604481
-159.0,70.0,5.2097e-05
-159.0,69.0,5.46563e-05
-159.0,68.0,5.71993e-05
-159.0,66.0,6.22322e-05
-159.0,60.0,0.0002200071
-159.0,59.0,0.0001475533
-159.0,56.0,0.0002465843
-159.0,-20.0,0.0027705314
-158.0,70.0,5.2097e-05
-158.0,69.0,5.46563e-05
-158.0,68.0,5.71993e-05
-158.0,67.0,5.97251e-05
-158.0,59.0,0.0001475533
-158.0,57.0,0.0006539593
-158.0,21.0,0.0448918971
-157.0,70.0,5.2097e-05
-157.0,69.0,5.46563e-05
-157.0,68.0,5.71993e-05
-157.0,67.0,5.97251e-05
-157.0,59.0,0.0001475533
-157.0,58.0,0.0002334413
-157.0,57.0,0.0001562012
-156.0,70.0,5.2097e-05
