long,lat,deg
-170.0,-20.0,1.22322e-05
-167.0,65.0,0.0001216609
-166.0,68.0,5.11508e-05
-166.0,65.0,0.0001216609
-166.0,64.0,0.0001263509
-166.0,61.0,0.0001400057
-165.0,68.0,5.11508e-05
-165.0,66.0,5.56514e-05
-165.0,65.0,0.0001216609
-165.0,64.0,0.0001263509
-165.0,62.0,0.0001354706
-165.0,61.0,0.0001400057
-165.0,60.0,0.0001444987
-164.0,68.0,5.11508e-05
-164.0,67.0,5.34095e-05
-164.0,65.0,0.0001216609
-164.0,62.0,0.0001354706
-164.0,61.0,0.0001400057
-164.0,60.0,0.0001444987
-163.0,69.0,4.88767e-05
-163.0,68.0,5.11508e-05
-163.0,67.0,5.34095e-05
-163.0,65.0,0.0001216609
-163.0,61.0,0.0001400057
-163.0,60.0,0.0001444987
-163.0,55.0,0.0006043818
-162.0,69.0,4.88767e-05
-162.0,68.0,5.11508e-05
-162.0,65.0,0.0001216609
-162.0,60.0,0.0001444987
-162.0,59.0,0.0001489352
-162.0,55.0,0.0001661956
-161.0,69.0,4.88767e-05
-161.0,68.0,5.11508e-05
-161.0,67.0,5.34095e-05
-161.0,66.0,5.56514e-05
-161.0,63.0,0.0001309354
-161.0,60.0,0.0001444987
-161.0,59.0,0.0001489352
-161.0,55.0,0.0001661956
-160.0,70.0,4.6588e-05
-160.0,69.0,4.88767e-05
-160.0,68.0,5.11508e-05
-160.0,66.0,5.56514e-05
-160.0,60.0,0.0001444987
-160.0,59.0,0.0001489352
-160.0,56.0,0.0001619563
-159.0,70.0,4.6588e-05
-159.0,69.0,4.88767e-05
-159.0,68.0,5.11508e-05
-159.0,66.0,5.56514e-05
-159.0,60.0,0.0001444987
-159.0,59.0,0.0001489352
-159.0,56.0,0.0001619563
-159.0,-20.0,0.0004902955
-158.0,70.0,4.6588e-05
-158.0,69.0,4.88767e-05
-158.0,68.0,5.11508e-05
-158.0,67.0,5.34095e-05
-158.0,59.0,0.0001489352
-158.0,57.0,0.0005958396
-158.0,21.0,0.0453425408
-157.0,70.0,4.6588e-05
-157.0,69.0,4.88767e-05
-157.0,68.0,5.11508e-05
-157.0,67.0,5.34095e-05
-157.0,59.0,0.0001489352
-157.0,58.0,0.0001533225
-157.0,57.0,0.0001576605
-156.0,70.0,4.6588e-05
-156.0,69.0,4.88767e-05
-156.0,68.0,5.11508e-05
-156.0,67.0,5.34095e-05
-156.0,58.0,0.0001533225
-156.0,19.0,0.0085266822
-155.0,70.0,4.6588e-05
-155.0,69.0,4.88767e-05
-155.0,68.0,5.11508e-05
-155.0,67.0,5.34095e-05
-155.0,60.0,0.0001444987
-155.0,59.0,0.0001489352
-155.0,58.0,0.0001533225
-154.0,70.0,4.6588e-05
-154.0,69.0,4.88767e-05
-154.0,68.0,5.11508e-05
-154.0,67.0,5.34095e-05
-154.0,60.0,0.0001444987
-154.0,57.0,0.0001576605
-153.0,70.0,4.6588e-05
-153.0,69.0,4.88767e-05
-153.0,68.0,5.11508e-05
-153.0,60.0,0.0001444987
-152.0,70.0,4.6588e-05
-152.0,69.0,4.88767e-05
-152.0,68.0,5.11508e-05
-152.0,62.0,3.85348e-05
-152.0,61.0,0.0001940264
-152.0,59.0,0.0001489352
-151.0,70.0,0.0027405382
-151.0,69.0,4.88767e-05
-151.0,68.0,5.11508e-05
-151.0,61.0,4.65531e-05
-151.0,60.0,0.0001444987
-151.0,59.0,0.0001489352
-150.0,70.0,4.6588e-05
-150.0,69.0,0.0002732933
-150.0,68.0,5.11508e-05
-150.0,61.0,0.017071674
-150.0,60.0,0.0001444987
-149.0,70.0,0.0126414331
-149.0,69.0,4.88767e-05
-149.0,60.0,0.0001444987
-148.0,69.0,4.88767e-05
-147.0,69.0,4.88767e-05
-146.0,69.0,4.88767e-05
-146.0,60.0,0.0001444987
-145.0,69.0,4.88767e-05
-145.0,64.0,0.0023184148
-145.0,60.0,0.0001444987
-144.0,69.0,4.88767e-05
-144.0,60.0,0.0001444987
-143.0,69.0,4.88767e-05
-143.0,62.0,0.0001354706
-143.0,60.0,0.0001444987
-142.0,69.0,4.88767e-05
-142.0,60.0,0.0001444987
-141.0,69.0,0.0004200773
-141.0,68.0,0.0004396175
-141.0,60.0,0.0001444987
-140.0,69.0,0.0004200773
-140.0,68.0,0.0004396175
-140.0,67.0,0.0004590276
-140.0,63.0,4.72341e-05
-140.0,62.0,4.88784e-05
-140.0,61.0,5.05136e-05
-140.0,60.0,0.0001444987
-139.0,68.0,0.0004396175
-139.0,67.0,0.0004590276
-139.0,63.0,4.72341e-05
-139.0,61.0,5.05136e-05
-139.0,59.0,0.0001489352
-138.0,68.0,0.0004396175
-138.0,67.0,0.0004590276
-138.0,63.0,4.72341e-05
