long,lat,deg
-170.0,-20.0,1.59885e-05
-167.0,65.0,0.0001400416
-166.0,68.0,5.88787e-05
-166.0,65.0,0.0001400416
-166.0,64.0,0.0001454403
-166.0,61.0,0.0001611581
-165.0,68.0,5.88787e-05
-165.0,66.0,6.40594e-05
-165.0,65.0,0.0001400416
-165.0,64.0,0.0001454403
-165.0,62.0,0.0001559378
-165.0,61.0,0.0001611581
-165.0,60.0,0.0001663298
-164.0,68.0,5.88787e-05
-164.0,67.0,6.14787e-05
-164.0,65.0,0.0001400416
-164.0,62.0,0.0001559378
-164.0,61.0,0.0001611581
-164.0,60.0,0.0001663298
-163.0,69.0,5.62611e-05
-163.0,68.0,5.88787e-05
-163.0,67.0,6.14787e-05
-163.0,65.0,0.0001400416
-163.0,61.0,0.0001611581
-163.0,60.0,0.0001663298
-163.0,55.0,0.000695693
-162.0,69.0,5.62611e-05
-162.0,68.0,5.88787e-05
-162.0,65.0,0.0001400416
-162.0,60.0,0.0001663298
-162.0,59.0,0.0001714367
-162.0,55.0,0.0001913048
-161.0,69.0,5.62611e-05
-161.0,68.0,5.88787e-05
-161.0,67.0,6.14787e-05
-161.0,66.0,6.40594e-05
-161.0,63.0,0.0001507174
-161.0,60.0,0.0001663298
-161.0,59.0,0.0001714367
-161.0,55.0,0.0001913048
-160.0,70.0,5.36267e-05
-160.0,69.0,5.62611e-05
-160.0,68.0,5.88787e-05
-160.0,66.0,6.40594e-05
-160.0,60.0,0.0001663298
-160.0,59.0,0.0001714367
-160.0,56.0,0.0001864249
-159.0,70.0,5.36267e-05
-159.0,69.0,5.62611e-05
-159.0,68.0,5.88787e-05
-159.0,66.0,6.40594e-05
-159.0,60.0,0.0001663298
-159.0,59.0,0.0001714367
-159.0,56.0,0.0001864249
-159.0,-20.0,0.0005329564
-158.0,70.0,5.36267e-05
-158.0,69.0,5.62611e-05
-158.0,68.0,5.88787e-05
-158.0,67.0,6.14787e-05
-158.0,59.0,0.0001714367
-158.0,57.0,0.0006858602
-158.0,21.0,0.0521929832
-157.0,70.0,5.36267e-05
-157.0,69.0,5.62611e-05
-157.0,68.0,5.88787e-05
-157.0,67.0,6.14787e-05
-157.0,59.0,0.0001714367
-157.0,58.0,0.0001764868
-157.0,57.0,0.0001814802
-156.0,70.0,5.36267e-05
-156.0,69.0,5.62611e-05
-156.0,68.0,5.88787e-05
-156.0,67.0,6.14787e-05
-156.0,58.0,0.0001764868
-156.0,19.0,0.0098149105
-155.0,70.0,5.36267e-05
-155.0,69.0,5.62611e-05
-155.0,68.0,5.88787e-05
-155.0,67.0,6.14787e-05
-155.0,60.0,0.0001663298
-155.0,59.0,0.0001714367
-155.0,58.0,0.0001764868
-154.0,70.0,5.36267e-05
-154.0,69.0,5.62611e-05
-154.0,68.0,5.88787e-05
-154.0,67.0,6.14787e-05
-154.0,60.0,0.0001663298
-154.0,57.0,0.0001814802
-153.0,70.0,5.36267e-05
-153.0,69.0,5.62611e-05
-153.0,68.0,5.88787e-05
-153.0,60.0,0.0001663298
-152.0,70.0,5.36267e-05
-152.0,69.0,5.62611e-05
-152.0,68.0,5.88787e-05
-152.0,62.0,4.43568e-05
