long,lat,deg
-170.0,-20.0,0.0001293802
-167.0,65.0,4.9774e-05
-166.0,68.0,8.18912e-05
-166.0,65.0,4.9774e-05
-166.0,64.0,5.1691e-05
-166.0,61.0,5.72798e-05
-165.0,68.0,8.18912e-05
-165.0,66.0,8.90967e-05
-165.0,65.0,4.9774e-05
-165.0,64.0,5.1691e-05
-165.0,62.0,5.54236e-05
-165.0,61.0,5.72798e-05
-165.0,60.0,5.91158e-05
-164.0,68.0,8.18912e-05
-164.0,67.0,8.55074e-05
-164.0,65.0,4.9774e-05
-164.0,62.0,5.54236e-05
-164.0,61.0,5.72798e-05
-164.0,60.0,5.91158e-05
-163.0,69.0,7.82504e-05
-163.0,68.0,8.18912e-05
-163.0,67.0,8.55074e-05
-163.0,65.0,4.9774e-05
-163.0,61.0,5.72798e-05
-163.0,60.0,5.91158e-05
-163.0,55.0,0.0001867987
-162.0,69.0,7.82504e-05
-162.0,68.0,8.18912e-05
-162.0,65.0,4.9774e-05
-162.0,60.0,5.91158e-05
-162.0,59.0,6.09315e-05
-162.0,55.0,6.79929e-05
-161.0,69.0,7.82504e-05
-161.0,68.0,8.18912e-05
-161.0,67.0,8.55074e-05
-161.0,66.0,8.90967e-05
-161.0,63.0,5.35674e-05
-161.0,60.0,5.91158e-05
-161.0,59.0,6.09315e-05
-161.0,55.0,6.79929e-05
-160.0,70.0,7.45864e-05
-160.0,69.0,7.82504e-05
-160.0,68.0,8.18912e-05
-160.0,66.0,8.90967e-05
-160.0,60.0,5.91158e-05
-160.0,59.0,6.09315e-05
-160.0,56.0,6.62582e-05
-159.0,70.0,7.45864e-05
-159.0,69.0,7.82504e-05
-159.0,68.0,8.18912e-05
-159.0,66.0,8.90967e-05
-159.0,60.0,5.91158e-05
-159.0,59.0,6.09315e-05
-159.0,56.0,6.62582e-05
-159.0,-20.0,1.16139e-05
-158.0,70.0,7.45864e-05
-158.0,69.0,7.82504e-05
-158.0,68.0,8.18912e-05
-158.0,67.0,8.55074e-05
-158.0,59.0,6.09315e-05
-158.0,57.0,0.0001833079
-158.0,21.0,0.0184737553
-157.0,70.0,7.45864e-05
-157.0,69.0,7.82504e-05
-157.0,68.0,8.18912e-05
-157.0,67.0,8.55074e-05
-157.0,59.0,6.09315e-05
-157.0,58.0,6.27269e-05
-157.0,57.0,6.45021e-05
-156.0,70.0,7.45864e-05
-156.0,69.0,7.82504e-05
-156.0,68.0,8.18912e-05
-156.0,67.0,8.55074e-05
-156.0,58.0,6.27269e-05
-156.0,19.0,0.00327681
-155.0,70.0,7.45864e-05
-155.0,69.0,7.82504e-05
-155.0,68.0,8.18912e-05
-155.0,67.0,8.55074e-05
-155.0,60.0,5.91158e-05
-155.0,59.0,6.09315e-05
-155.0,58.0,6.27269e-05
-154.0,70.0,7.45864e-05
-154.0,69.0,7.82504e-05
-154.0,68.0,8.18912e-05
-154.0,67.0,8.55074e-05
-154.0,60.0,5.91158e-05
-154.0,57.0,6.45021e-05
-153.0,70.0,7.45864e-05
-153.0,69.0,7.82504e-05
-153.0,68.0,8.18912e-05
-153.0,60.0,5.91158e-05
-152.0,70.0,7.45864e-05
-152.0,69.0,7.82504e-05
-152.0,68.0,8.18912e-05
-152.0,62.0,0.0009564512
-152.0,61.0,0.0048158442
-152.0,59.0,6.09315e-05
-151.0,70.0,0.0680967671
-151.0,69.0,7.82504e-05
-151.0,68.0,8.18912e-05
-151.0,61.0,0.0018978491
-151.0,60.0,5.91158e-05
-151.0,59.0,6.09315e-05
-150.0,70.0,7.45864e-05
-150.0,69.0,0.0001416448
-150.0,68.0,8.18912e-05
-150.0,61.0,0.0069389169
-150.0,60.0,5.91158e-05
-149.0,70.0,0.0001888479
-149.0,69.0,7.82504e-05
-149.0,60.0,5.91158e-05
-148.0,69.0,7.82504e-05
-147.0,69.0,7.82504e-05
-146.0,69.0,7.82504e-05
-146.0,60.0,5.91158e-05
-145.0,69.0,7.82504e-05
-145.0,64.0,0.003711728
-145.0,60.0,5.91158e-05
-144.0,69.0,7.82504e-05
-144.0,60.0,5.91158e-05
-143.0,69.0,7.82504e-05
-143.0,62.0,5.54236e-05
-143.0,60.0,5.91158e-05
-142.0,69.0,7.82504e-05
-142.0,60.0,5.91158e-05
-141.0,69.0,0.0006725339
-141.0,68.0,0.0007038174
-141.0,60.0,5.91158e-05
-140.0,69.0,0.0006725339
-140.0,68.0,0.0007038174
-140.0,67.0,0.0007348925
-140.0,63.0,2.17072e-05
-140.0,62.0,2.24625e-05
-140.0,61.0,2.32143e-05
-140.0,60.0,5.91158e-05
-139.0,68.0,0.0007038174
-139.0,67.0,0.0007348925
-139.0,63.0,2.17072e-05
-139.0,61.0,2.32143e-05
-139.0,59.0,6.09315e-05
-138.0,68.0,0.0007038174
-138.0,67.0,0.0007348925
-138.0,63.0,2.17072e-05
-138.0,61.0,2.32143e-05
-138.0,60.0,2.39482e-05
-137.0,68.0,0.0007038174
-137.0,67.0,0.0007348925
-137.0,63.0,2.17072e-05
-137.0,62.0,2.24625e-05
-137.0,60.0,2.39482e-05
-137.0,58.0,6.27269e-05
-136.0,68.0,0.0021929093
-136.0,67.0,0.0007372093
-136.0,63.0,2.17072e-05
-136.0,61.0,2.32143e-05
-136.0,60.0,2.39482e-05
-136.0,58.0,0.0001188058
-136.0,57.0,6.45021e-05
-135.0,69.0,0.0006746423
-135.0,68.0,0.0007060361
-135.0,67.0,0.0007372093
-135.0,62.0,2.24625e-05
-135.0,60.0,2.39482e-05
-135.0,58.0,6.27269e-05
-135.0,57.0,6.45021e-05
-134.0,69.0,0.0006746423
-134.0,68.0,0.0007060361
-134.0,62.0,2.24625e-05
-134.0,60.0,2.39482e-05
-133.0,69.0,0.0006746423
-133.0,68.0,0.0007060361
-133.0,66.0,0.0007681618
-133.0,61.0,2.32143e-05
-133.0,56.0,6.62582e-05
-132.0,69.0,0.0006746423
-132.0,62.0,2.24625e-05
-132.0,61.0,2.32143e-05
-132.0,59.0,0.0001678078
-131.0,69.0,0.0006746423
-131.0,68.0,0.0007060361
-131.0,61.0,2.32143e-05
-131.0,58.0,0.0001727402
-131.0,55.0,0.0005843958
-130.0,69.0,0.0006746423
-130.0,68.0,0.0007060361
-130.0,61.0,2.32143e-05
-129.0,68.0,0.0007060361
-129.0,56.0,0.0001824739
-129.0,55.0,0.0001872514
-129.0,54.0,0.0005319419
-128.0,59.0,0.0001678078
-128.0,55.0,0.0001872514
-128.0,54.0,0.0001919931
-128.0,50.0,0.0002102929
-127.0,65.0,3.66675e-05
-127.0,59.0,0.0001678078
-127.0,56.0,0.0001824739
-127.0,55.0,0.0001872514
-127.0,54.0,0.0001919931
-127.0,53.0,0.0001966634
-127.0,50.0,0.0003290988
-126.0,58.0,0.0001727402
-126.0,57.0,0.0001776368
-126.0,56.0,0.0001824739
-126.0,55.0,0.0001872514
-126.0,54.0,0.0001919931
-126.0,53.0,0.0001966634
-126.0,52.0,0.0002012503
-126.0,50.0,0.0003290988
-126.0,49.0,0.000214713
-125.0,56.0,0.0001824739
-125.0,55.0,0.0001872514
-125.0,54.0,0.0001919931
-125.0,53.0,0.0001966634
-125.0,52.0,0.0002012503
-125.0,51.0,0.0002058014
-125.0,49.0,0.000214713
-125.0,48.0,0.0002190735
-125.0,42.0,0.0008045364
-124.0,58.0,0.0001727402
-124.0,55.0,0.0001872514
-124.0,54.0,0.0001919931
-124.0,53.0,0.0001966634
-124.0,52.0,0.0002903546
-124.0,51.0,0.0002058014
-124.0,49.0,0.0307296253
-124.0,48.0,0.0040037987
-124.0,47.0,0.0012626393
-124.0,46.0,0.0015897961
-124.0,45.0,0.0009317654
-124.0,44.0,0.0141239758
-124.0,43.0,0.0008683237
-124.0,42.0,0.0007721305
-124.0,41.0,0.0010163186
-124.0,40.0,0.0012135539
-124.0,39.0,0.0013483006
-123.0,61.0,0.0001489242
-123.0,59.0,0.0001678078
-123.0,58.0,0.0001727402
-123.0,57.0,0.0001776368
-123.0,56.0,0.0001824739
-123.0,55.0,0.0001872514
-123.0,54.0,0.0001919931
-123.0,53.0,0.0043112974
-123.0,52.0,0.000379459
-123.0,51.0,0.000443413
-123.0,50.0,0.0002102929
-123.0,49.0,0.0097426244
-123.0,48.0,0.0034279979
-123.0,47.0,0.0572095483
-123.0,46.0,0.0142026078
-123.0,45.0,0.0279775052
-123.0,44.0,0.0011345049
-123.0,43.0,0.0020253698
-123.0,42.0,0.0008558498
-123.0,41.0,0.0010261
-123.0,40.0,0.0012831313
-123.0,39.0,0.0013569978
-123.0,38.0,0.0208350982
-123.0,37.0,0.0846580745
-122.0,61.0,0.0001489242
-122.0,57.0,0.0001776368
-122.0,56.0,0.0001824739
-122.0,55.0,0.0001872514
-122.0,54.0,0.0001919931
-122.0,53.0,0.0001966634
-122.0,52.0,0.0002012503
-122.0,51.0,0.0002949058
-122.0,50.0,0.0011140129
-122.0,49.0,0.000214713
-122.0,48.0,0.0013876166
-122.0,47.0,0.0012332119
-122.0,46.0,0.0013454412
-122.0,45.0,0.0007409875
-122.0,44.0,0.0006560768
-122.0,43.0,0.0006112923
-122.0,42.0,0.0006473082
-122.0,41.0,0.0010164259
-122.0,40.0,0.001037728
-122.0,39.0,0.0013457986
-122.0,38.0,0.0264084393
-122.0,37.0,0.0412508257
-122.0,36.0,0.0117664454
-121.0,61.0,0.0001489242
-121.0,56.0,0.0001822833
-121.0,55.0,0.0001872514
-121.0,54.0,0.0001919931
-121.0,53.0,0.0001966634
-121.0,52.0,0.0002012503
-121.0,51.0,0.0003246072
-121.0,50.0,0.0041629689
-121.0,48.0,0.001209384
-121.0,47.0,0.0012332119
-121.0,46.0,0.0014940081
-121.0,45.0,0.0009114402
-121.0,44.0,0.0006054426
-121.0,43.0,0.0006055975
-121.0,42.0,0.0007964469
-121.0,41.0,0.0010140312
-121.0,40.0,0.0010318544
-121.0,39.0,0.0012351181
-121.0,38.0,0.001108187
-121.0,37.0,0.0059616164
-121.0,36.0,0.0030391269
-121.0,35.0,0.005332203
-120.0,61.0,0.0001489242
-120.0,59.0,0.0001411563
-120.0,58.0,0.0001453143
-120.0,57.0,0.0001494365
-120.0,56.0,0.000153523
-120.0,55.0,0.000157538
-120.0,54.0,0.0001615173
-120.0,53.0,0.000165437
-120.0,52.0,0.0002012503
-120.0,51.0,0.0002058014
-120.0,50.0,0.0002102929
-120.0,49.0,0.00373228
-120.0,48.0,0.001209384
-120.0,47.0,0.0012332119
-120.0,46.0,0.0026043873
-120.0,45.0,0.0029139114
-120.0,44.0,0.0005968884
-120.0,43.0,0.0006092312
-120.0,42.0,0.0006152835
-120.0,41.0,9.33207e-05
-120.0,40.0,9.59561e-05
-120.0,39.0,0.0082801883
-120.0,38.0,0.0010732554
-120.0,37.0,0.0010980125
-120.0,36.0,0.0116081091
-120.0,35.0,0.0164483855
-120.0,34.0,0.0148519175
-119.0,61.0,0.0001489242
-119.0,59.0,0.0002005593
-119.0,58.0,0.0001453143
-119.0,57.0,0.0001494365
-119.0,56.0,0.000153523
-119.0,54.0,0.0001615173
-119.0,53.0,0.000165437
-119.0,50.0,0.0002102929
-119.0,49.0,0.0003929217
-119.0,48.0,0.001209384
-119.0,47.0,0.0013816596
-119.0,46.0,0.0017691009
-119.0,45.0,0.0007915622
-119.0,44.0,0.0006016778
-119.0,43.0,0.0006064672
-119.0,42.0,0.0006154146
-119.0,41.0,9.32885e-05
-119.0,40.0,9.78039e-05
-119.0,39.0,0.0001213196
-119.0,38.0,9.73893e-05
-119.0,37.0,0.0010920556
-119.0,36.0,0.0011060187
-119.0,35.0,0.0039710353
-119.0,34.0,0.1572401795
-119.0,33.0,0.0823455788
-118.0,61.0,0.0001489242
-118.0,59.0,0.0001411563
-118.0,58.0,0.0001453143
-118.0,57.0,0.0001494365
-118.0,56.0,0.000153523
-118.0,55.0,0.000157538
-118.0,54.0,0.0001615173
-118.0,53.0,0.000165437
-118.0,52.0,0.000169309
-118.0,51.0,0.0002058014
-118.0,50.0,0.0002102929
-118.0,49.0,0.0003929217
-118.0,48.0,0.001209384
