long,lat,deg
-170.0,-20.0,5.3836e-06
-167.0,65.0,5.48272e-05
-166.0,68.0,2.30514e-05
-166.0,65.0,5.48272e-05
-166.0,64.0,5.69408e-05
-166.0,61.0,6.30944e-05
-165.0,68.0,2.30514e-05
-165.0,66.0,2.50797e-05
-165.0,65.0,5.48272e-05
-165.0,64.0,5.69408e-05
-165.0,62.0,6.10506e-05
-165.0,61.0,6.30944e-05
-165.0,60.0,6.51192e-05
-164.0,68.0,2.30514e-05
-164.0,67.0,2.40693e-05
-164.0,65.0,5.48272e-05
-164.0,62.0,6.10506e-05
-164.0,61.0,6.30944e-05
-164.0,60.0,6.51192e-05
-163.0,69.0,2.20266e-05
-163.0,68.0,2.30514e-05
-163.0,67.0,2.40693e-05
-163.0,65.0,5.48272e-05
-163.0,61.0,6.30944e-05
-163.0,60.0,6.51192e-05
-163.0,55.0,0.0002723683
-162.0,69.0,2.20266e-05
-162.0,68.0,2.30514e-05
-162.0,65.0,5.48272e-05
-162.0,60.0,6.51192e-05
-162.0,59.0,6.71186e-05
-162.0,55.0,7.48971e-05
-161.0,69.0,2.20266e-05
-161.0,68.0,2.30514e-05
-161.0,67.0,2.40693e-05
-161.0,66.0,2.50797e-05
-161.0,63.0,5.90068e-05
-161.0,60.0,6.51192e-05
-161.0,59.0,6.71186e-05
-161.0,55.0,7.48971e-05
-160.0,70.0,2.09952e-05
-160.0,69.0,2.20266e-05
-160.0,68.0,2.30514e-05
-160.0,66.0,2.50797e-05
-160.0,60.0,6.51192e-05
-160.0,59.0,6.71186e-05
-160.0,56.0,7.29866e-05
-159.0,70.0,2.09952e-05
-159.0,69.0,2.20266e-05
-159.0,68.0,2.30514e-05
-159.0,66.0,2.50797e-05
-159.0,60.0,6.51192e-05
-159.0,59.0,6.71186e-05
-159.0,56.0,7.29866e-05
-159.0,-20.0,0.0001836044
-158.0,70.0,2.09952e-05
-158.0,69.0,2.20266e-05
-158.0,68.0,2.30514e-05
-158.0,67.0,2.40693e-05
-158.0,59.0,6.71186e-05
-158.0,57.0,0.0002685187
-158.0,21.0,0.0204338912
-157.0,70.0,2.09952e-05
-157.0,69.0,2.20266e-05
-157.0,68.0,2.30514e-05
-157.0,67.0,2.40693e-05
-157.0,59.0,6.71186e-05
-157.0,58.0,6.90957e-05
-157.0,57.0,7.10507e-05
-156.0,70.0,2.09952e-05
-156.0,69.0,2.20266e-05
-156.0,68.0,2.30514e-05
-156.0,67.0,2.40693e-05
-156.0,58.0,6.90957e-05
-156.0,19.0,0.0038426011
-155.0,70.0,2.09952e-05
-155.0,69.0,2.20266e-05
-155.0,68.0,2.30514e-05
-155.0,67.0,2.40693e-05
-155.0,60.0,6.51192e-05
-155.0,59.0,6.71186e-05
-155.0,58.0,6.90957e-05
-154.0,70.0,2.09952e-05
-154.0,69.0,2.20266e-05
-154.0,68.0,2.30514e-05
-154.0,67.0,2.40693e-05
-154.0,60.0,6.51192e-05
-154.0,57.0,7.10507e-05
-153.0,70.0,2.09952e-05
-153.0,69.0,2.20266e-05
-153.0,68.0,2.30514e-05
-153.0,60.0,6.51192e-05
-152.0,70.0,2.09952e-05
-152.0,69.0,2.20266e-05
-152.0,68.0,2.30514e-05
-152.0,62.0,1.7366e-05
-152.0,61.0,8.74392e-05
-152.0,59.0,6.71186e-05
-151.0,70.0,0.0012350402
-151.0,69.0,2.20266e-05
-151.0,68.0,2.30514e-05
-151.0,61.0,2.09794e-05
-151.0,60.0,6.51192e-05
-151.0,59.0,6.71186e-05
-150.0,70.0,2.09952e-05
-150.0,69.0,0.0001231613
-150.0,68.0,2.30514e-05
-150.0,61.0,0.0076934535
-150.0,60.0,6.51192e-05
-149.0,70.0,0.0056969385
-149.0,69.0,2.20266e-05
-149.0,60.0,6.51192e-05
-148.0,69.0,2.20266e-05
-147.0,69.0,2.20266e-05
-146.0,69.0,2.20266e-05
-146.0,60.0,6.51192e-05
-145.0,69.0,2.20266e-05
-145.0,64.0,0.0010448077
-145.0,60.0,6.51192e-05
-144.0,69.0,2.20266e-05
-144.0,60.0,6.51192e-05
