long,lat,deg
-170.0,-20.0,0.0002058462
-167.0,65.0,1.69465e-05
-166.0,68.0,2.78813e-05
-166.0,65.0,1.69465e-05
-166.0,64.0,1.75991e-05
-166.0,61.0,1.95019e-05
-165.0,68.0,2.78813e-05
-165.0,66.0,3.03345e-05
-165.0,65.0,1.69465e-05
-165.0,64.0,1.75991e-05
-165.0,62.0,1.887e-05
-165.0,61.0,1.95019e-05
-165.0,60.0,2.0127e-05
-164.0,68.0,2.78813e-05
-164.0,67.0,2.91125e-05
-164.0,65.0,1.69465e-05
-164.0,62.0,1.887e-05
-164.0,61.0,1.95019e-05
-164.0,60.0,2.0127e-05
-163.0,69.0,2.66417e-05
-163.0,68.0,2.78813e-05
-163.0,67.0,2.91125e-05
-163.0,65.0,1.69465e-05
-163.0,61.0,1.95019e-05
-163.0,60.0,2.0127e-05
-163.0,55.0,6.35989e-05
-162.0,69.0,2.66417e-05
-162.0,68.0,2.78813e-05
-162.0,65.0,1.69465e-05
-162.0,60.0,2.0127e-05
-162.0,59.0,2.07452e-05
-162.0,55.0,2.31494e-05
-161.0,69.0,2.66417e-05
-161.0,68.0,2.78813e-05
-161.0,67.0,2.91125e-05
-161.0,66.0,3.03345e-05
-161.0,63.0,1.8238e-05
-161.0,60.0,2.0127e-05
-161.0,59.0,2.07452e-05
-161.0,55.0,2.31494e-05
-160.0,70.0,2.53943e-05
-160.0,69.0,2.66417e-05
-160.0,68.0,2.78813e-05
-160.0,66.0,3.03345e-05
-160.0,60.0,2.0127e-05
-160.0,59.0,2.07452e-05
-160.0,56.0,2.25588e-05
-159.0,70.0,2.53943e-05
-159.0,69.0,2.66417e-05
-159.0,68.0,2.78813e-05
-159.0,66.0,3.03345e-05
-159.0,60.0,2.0127e-05
-159.0,59.0,2.07452e-05
-159.0,56.0,2.25588e-05
-159.0,-20.0,8.9553e-06
-158.0,70.0,2.53943e-05
-158.0,69.0,2.66417e-05
-158.0,68.0,2.78813e-05
-158.0,67.0,2.91125e-05
-158.0,59.0,2.07452e-05
