long,lat,deg
-170.0,-20.0,0.0001494425
-167.0,65.0,9.4964e-06
-166.0,68.0,1.5624e-05
-166.0,65.0,9.4964e-06
-166.0,64.0,9.8621e-06
-166.0,61.0,1.09284e-05
-165.0,68.0,1.5624e-05
-165.0,66.0,1.69987e-05
-165.0,65.0,9.4964e-06
-165.0,64.0,9.8621e-06
-165.0,62.0,1.05742e-05
-165.0,61.0,1.09284e-05
-165.0,60.0,1.12787e-05
-164.0,68.0,1.5624e-05
-164.0,67.0,1.63139e-05
-164.0,65.0,9.4964e-06
-164.0,62.0,1.05742e-05
-164.0,61.0,1.09284e-05
-164.0,60.0,1.12787e-05
-163.0,69.0,1.49294e-05
-163.0,68.0,1.5624e-05
-163.0,67.0,1.63139e-05
-163.0,65.0,9.4964e-06
-163.0,61.0,1.09284e-05
-163.0,60.0,1.12787e-05
-163.0,55.0,3.56392e-05
-162.0,69.0,1.49294e-05
-162.0,68.0,1.5624e-05
-162.0,65.0,9.4964e-06
-162.0,60.0,1.12787e-05
-162.0,59.0,1.16251e-05
-162.0,55.0,1.29723e-05
-161.0,69.0,1.49294e-05
-161.0,68.0,1.5624e-05
-161.0,67.0,1.63139e-05
-161.0,66.0,1.69987e-05
-161.0,63.0,1.02201e-05
-161.0,60.0,1.12787e-05
-161.0,59.0,1.16251e-05
-161.0,55.0,1.29723e-05
-160.0,70.0,1.42303e-05
-160.0,69.0,1.49294e-05
-160.0,68.0,1.5624e-05
-160.0,66.0,1.69987e-05
-160.0,60.0,1.12787e-05
-160.0,59.0,1.16251e-05
-160.0,56.0,1.26414e-05
-159.0,70.0,1.42303e-05
-159.0,69.0,1.49294e-05
-159.0,68.0,1.5624e-05
-159.0,66.0,1.69987e-05
-159.0,60.0,1.12787e-05
-159.0,59.0,1.16251e-05
-159.0,56.0,1.26414e-05
-159.0,-20.0,5.5514e-06
-158.0,70.0,1.42303e-05
-158.0,69.0,1.49294e-05
-158.0,68.0,1.5624e-05
-158.0,67.0,1.63139e-05
-158.0,59.0,1.16251e-05
-158.0,57.0,3.49732e-05
-158.0,21.0,0.0035245973
-157.0,70.0,1.42303e-05
-157.0,69.0,1.49294e-05
-157.0,68.0,1.5624e-05
-157.0,67.0,1.63139e-05
-157.0,59.0,1.16251e-05
-157.0,58.0,1.19676e-05
-157.0,57.0,1.23063e-05
-156.0,70.0,1.42303e-05
-156.0,69.0,1.49294e-05
-156.0,68.0,1.5624e-05
-156.0,67.0,1.63139e-05
-156.0,58.0,1.19676e-05
-156.0,19.0,0.0006251807
-155.0,70.0,1.42303e-05
-155.0,69.0,1.49294e-05
-155.0,68.0,1.5624e-05
-155.0,67.0,1.63139e-05
-155.0,60.0,1.12787e-05
-155.0,59.0,1.16251e-05
-155.0,58.0,1.19676e-05
-154.0,70.0,1.42303e-05
-154.0,69.0,1.49294e-05
-154.0,68.0,1.5624e-05
-154.0,67.0,1.63139e-05
-154.0,60.0,1.12787e-05
-154.0,57.0,1.23063e-05
-153.0,70.0,1.42303e-05
-153.0,69.0,1.49294e-05
-153.0,68.0,1.5624e-05
-153.0,60.0,1.12787e-05
-152.0,70.0,1.42303e-05
-152.0,69.0,1.49294e-05
-152.0,68.0,1.5624e-05
-152.0,62.0,0.0001824808
-152.0,61.0,0.0009188122
-152.0,59.0,1.16251e-05
-151.0,70.0,0.0129921435
-151.0,69.0,1.49294e-05
-151.0,68.0,1.5624e-05
-151.0,61.0,0.0003620896
-151.0,60.0,1.12787e-05
-151.0,59.0,1.16251e-05
-150.0,70.0,1.42303e-05
-150.0,69.0,2.70243e-05
-150.0,68.0,1.5624e-05
-150.0,61.0,0.001323872
