long,lat,deg
-170.0,-20.0,0.0002058291
-167.0,65.0,0.0003534688
-166.0,68.0,0.0001091381
-166.0,65.0,0.0003534688
-166.0,64.0,0.0003670286
-166.0,61.0,0.000406744
-165.0,68.0,0.0001091381
-165.0,66.0,0.0001187411
-165.0,65.0,0.0003534688
-165.0,64.0,0.0003670286
-165.0,62.0,0.0003935763
-165.0,61.0,0.000406744
-165.0,60.0,0.000419781
-164.0,68.0,0.0001091381
-164.0,67.0,0.0001139576
-164.0,65.0,0.0003534688
-164.0,62.0,0.0003935763
-164.0,61.0,0.000406744
-164.0,60.0,0.000419781
-163.0,69.0,0.000104286
-163.0,68.0,0.0001091381
-163.0,67.0,0.0001139576
-163.0,65.0,0.0003534688
-163.0,61.0,0.000406744
-163.0,60.0,0.000419781
-163.0,55.0,0.00111128
-162.0,69.0,0.000104286
-162.0,68.0,0.0001091381
-162.0,65.0,0.0003534688
-162.0,60.0,0.000419781
-162.0,59.0,0.0002815367
-162.0,55.0,0.0003141618
-161.0,69.0,0.000104286
-161.0,68.0,0.0001091381
-161.0,67.0,0.0001139576
-161.0,66.0,0.0001187411
-161.0,63.0,0.0003803759
-161.0,60.0,0.000419781
-161.0,59.0,0.0002815367
-161.0,55.0,0.0003141618
-160.0,70.0,9.94029e-05
-160.0,69.0,0.000104286
-160.0,68.0,0.0001091381
-160.0,66.0,0.0001187411
-160.0,60.0,0.000419781
-160.0,59.0,0.0002815367
-160.0,56.0,0.0003061403
-159.0,70.0,9.94029e-05
-159.0,69.0,0.000104286
-159.0,68.0,0.0001091381
-159.0,66.0,0.0001187411
-159.0,60.0,0.000419781
-159.0,59.0,0.0002815367
-159.0,56.0,0.0004704912
-159.0,-20.0,0.0028432252
-158.0,70.0,9.94029e-05
-158.0,69.0,0.000104286
-158.0,68.0,0.0001091381
-158.0,67.0,0.0001139576
-158.0,59.0,0.0002815367
-158.0,57.0,0.0012477762
-158.0,21.0,0.0856552482
-157.0,70.0,9.94029e-05
-157.0,69.0,0.000104286
-157.0,68.0,0.0001091381
-157.0,67.0,0.0001139576
-157.0,59.0,0.0002815367
-157.0,58.0,0.0004454138
-157.0,57.0,0.0002980371
-156.0,70.0,9.94029e-05
-156.0,69.0,0.000104286
-156.0,68.0,0.0001091381
-156.0,67.0,0.0001139576
-156.0,58.0,0.0004454138
-156.0,19.0,0.031661238
-155.0,70.0,9.94029e-05
-155.0,69.0,0.000104286
-155.0,68.0,0.0001091381
-155.0,67.0,0.0001139576
-155.0,60.0,0.0002731394
-155.0,59.0,0.0004326709
-155.0,58.0,0.0002898196
-154.0,70.0,9.94029e-05
-154.0,69.0,0.000104286
-154.0,68.0,0.0001091381
-154.0,67.0,0.0001139576
-154.0,60.0,0.0002731394
-154.0,57.0,0.000458026
-153.0,70.0,9.94029e-05
-153.0,69.0,0.000104286
-153.0,68.0,0.0001091381
-153.0,60.0,0.0002731394
-152.0,70.0,9.94029e-05
-152.0,69.0,0.000104286
-152.0,68.0,0.0001091381
-152.0,62.0,0.0012746834
-152.0,61.0,0.0064181806
-152.0,59.0,0.0002815367
-151.0,70.0,0.0907540471
-151.0,69.0,0.000104286
-151.0,68.0,0.0001091381
-151.0,61.0,0.0025293049
-151.0,60.0,0.0002731394
-151.0,59.0,0.0002815367
-150.0,70.0,9.94029e-05
-150.0,69.0,0.0001475302
-150.0,68.0,0.0001091381
-150.0,61.0,0.0322232332
-150.0,60.0,0.0002731394
-149.0,70.0,0.4062865472
-149.0,69.0,0.000104286
-149.0,60.0,0.0002731394
-148.0,69.0,0.000104286
-147.0,69.0,0.000104286
-146.0,69.0,0.000104286
-146.0,60.0,0.0002731394
-145.0,69.0,0.000104286
-145.0,64.0,0.0049467009
-145.0,60.0,0.0002731394
-144.0,69.0,0.000104286
-144.0,60.0,0.0002731394
-143.0,69.0,0.000104286
-143.0,62.0,0.0003935763
-143.0,60.0,0.0002731394
-142.0,69.0,0.000104286
-142.0,60.0,0.0002731394
-141.0,69.0,0.0008963006
-141.0,68.0,0.0009379928
-141.0,60.0,0.0002731394
-140.0,69.0,0.0008963006
-140.0,68.0,0.0009379928
-140.0,67.0,0.0009794072
-140.0,63.0,9.12164e-05
-140.0,62.0,9.43939e-05
-140.0,61.0,9.75486e-05
-140.0,60.0,0.0002731394
-139.0,68.0,0.0009379928
-139.0,67.0,0.0009794072
-139.0,63.0,9.12164e-05
-139.0,61.0,9.75486e-05
-139.0,59.0,0.0002815367
-138.0,68.0,0.0009379928
-138.0,67.0,0.0009794072
-138.0,63.0,9.12164e-05
-138.0,61.0,9.75486e-05
-138.0,60.0,0.0001006363
-137.0,68.0,0.0009379928
-137.0,67.0,0.0009794072
-137.0,63.0,9.12164e-05
-137.0,62.0,9.43939e-05
-137.0,60.0,0.0001006363
-137.0,58.0,0.0002898196
-136.0,68.0,0.0029225381
-136.0,67.0,0.0009824949
-136.0,63.0,9.12164e-05
-136.0,61.0,9.75486e-05
-136.0,60.0,0.0001006363
-136.0,58.0,0.0007859927
-136.0,57.0,0.0002980371
-135.0,69.0,0.0008991105
-135.0,68.0,0.0009409498
-135.0,67.0,0.0009824949
-135.0,62.0,9.43939e-05
-135.0,60.0,0.0001006363
-135.0,58.0,0.0002898196
-135.0,57.0,0.0002980371
-134.0,69.0,0.0008991105
-134.0,68.0,0.0009409498
-134.0,62.0,9.43939e-05
-134.0,60.0,0.0001006363
-133.0,69.0,0.0008991105
-133.0,68.0,0.0009409498
-133.0,66.0,0.001023746
-133.0,61.0,9.75486e-05
-133.0,56.0,0.0003061403
-132.0,69.0,0.0008991105
-132.0,62.0,9.43939e-05
-132.0,61.0,9.75486e-05
-132.0,59.0,0.0007051569
-131.0,69.0,0.0008991105
-131.0,68.0,0.0009409498
-131.0,61.0,9.75486e-05
-131.0,58.0,0.0007258723
-131.0,55.0,0.000778837
-130.0,69.0,0.0008991105
-130.0,68.0,0.0009409498
-130.0,61.0,9.75486e-05
-129.0,68.0,0.0009409498
-129.0,56.0,0.0007667966
-129.0,55.0,0.0007868912
-129.0,54.0,0.0007089306
-128.0,59.0,0.0007051569
-128.0,55.0,0.0007868912
-128.0,54.0,0.0008067898
-128.0,50.0,0.000883721
-127.0,65.0,9.4054e-06
-127.0,59.0,0.0007051569
-127.0,56.0,0.0007667966
-127.0,55.0,0.0007868912
-127.0,54.0,0.0008067898
-127.0,53.0,0.0008264106
-127.0,50.0,0.0016112597
-126.0,58.0,0.0007258723
-126.0,57.0,0.0007464733
-126.0,56.0,0.0007667966
-126.0,55.0,0.0007868912
-126.0,54.0,0.0008067898
-126.0,53.0,0.0008264106
-126.0,52.0,0.0008457047
-126.0,50.0,0.0016112597
-126.0,49.0,0.0009023126
-125.0,56.0,0.0007667966
-125.0,55.0,0.0007868912
-125.0,54.0,0.0008067898
-125.0,53.0,0.0008264106
-125.0,52.0,0.0008457047
-125.0,51.0,0.0008648027
-125.0,49.0,0.0009023126
-125.0,48.0,0.0009206101
-125.0,42.0,0.0040096066
-124.0,58.0,0.0007258723
-124.0,55.0,0.0007868912
-124.0,54.0,0.0008067898
-124.0,53.0,0.0008264106
-124.0,52.0,0.007278654
-124.0,51.0,0.0068901585
-124.0,49.0,0.1369977522
-124.0,48.0,0.0301320884
-124.0,47.0,0.0056977159
-124.0,46.0,0.0232852232
-124.0,45.0,0.0040584544
-124.0,44.0,0.063824024
-124.0,43.0,0.0039599419
-124.0,42.0,0.0034258832
-124.0,41.0,0.0046797532
-124.0,40.0,0.018544206
-124.0,39.0,0.0167160881
-123.0,61.0,0.0006258404
-123.0,59.0,0.0007051569
-123.0,58.0,0.0007258723
-123.0,57.0,0.01966983
-123.0,56.0,0.0007667966
-123.0,55.0,0.0007868912
-123.0,54.0,0.0008067898
-123.0,53.0,0.0234780006
-123.0,52.0,0.0078396689
-123.0,51.0,0.0083524894
-123.0,50.0,0.000883721
-123.0,49.0,0.0372697535
-123.0,48.0,0.0026242232
-123.0,47.0,0.2617198313
-123.0,46.0,0.0067962203
-123.0,45.0,0.122299292
-123.0,44.0,0.0039102773
-123.0,43.0,0.0032259175
-123.0,42.0,0.0097976665
-123.0,41.0,0.0171098114
-123.0,40.0,0.0173712045
-123.0,39.0,0.0404032032
-123.0,38.0,0.1042288609
-123.0,37.0,0.3646923717
-122.0,61.0,0.0006258404
-122.0,57.0,0.0007464733
-122.0,56.0,0.0007667966
-122.0,55.0,0.0007868912
-122.0,54.0,0.0008067898
-122.0,53.0,0.0008264106
-122.0,52.0,0.0008457047
-122.0,51.0,0.007432059
-122.0,50.0,0.0083335384
-122.0,49.0,0.0009023126
-122.0,48.0,0.0067697543
-122.0,47.0,0.0056977159
-122.0,46.0,0.0156839121
-122.0,45.0,0.0091987496
-122.0,44.0,0.0027490384
-122.0,43.0,0.0084905377
-122.0,42.0,0.0086305463
-122.0,41.0,0.0171098114
-122.0,40.0,0.0173712045
-122.0,39.0,0.0161274635
-122.0,38.0,0.1142810589
-122.0,37.0,0.205046542
-122.0,36.0,0.0550281466
-121.0,61.0,0.0006258404
-121.0,56.0,4.67567e-05
-121.0,55.0,0.0007868912
-121.0,54.0,0.0008067898
-121.0,53.0,0.0008264106
-121.0,52.0,0.0008457047
-121.0,51.0,0.0076161778
-121.0,50.0,0.0239501419
-121.0,48.0,0.0145416243
-121.0,47.0,0.0148268695
-121.0,46.0,0.0166572747
-121.0,45.0,0.010356721
-121.0,44.0,0.0083485685
-121.0,43.0,0.0084905377
-121.0,42.0,0.0097976665
-121.0,41.0,0.0171098114
-121.0,40.0,0.0173712045
-121.0,39.0,0.0161274635
-121.0,38.0,0.0151648835
-121.0,37.0,0.0500126666
-121.0,36.0,0.0424747434
-121.0,35.0,0.0394131768
-120.0,61.0,0.0006258404
-120.0,59.0,0.0005931663
-120.0,58.0,0.0177779975
-120.0,57.0,0.0038130717
-120.0,56.0,0.0006451345
-120.0,55.0,0.000662027
-120.0,54.0,0.0013741108
-120.0,53.0,0.0006952239
-120.0,52.0,0.0008457047
-120.0,51.0,0.0008648027
-120.0,50.0,0.0070402961
-120.0,49.0,0.0156837488
-120.0,48.0,0.0145416243
-120.0,47.0,0.0148268695
-120.0,46.0,0.0160980568
-120.0,45.0,0.010356721
-120.0,44.0,0.0083485685
-120.0,43.0,0.0084905377
-120.0,42.0,0.0086305463
-120.0,41.0,0.0018993475
-120.0,40.0,0.0019284275
-120.0,39.0,0.0303003602
-120.0,38.0,0.0178792874
-120.0,37.0,0.0181243434
-120.0,36.0,0.0638093207
-120.0,35.0,0.0638027858
-120.0,34.0,0.0531281455
-119.0,61.0,0.0006258404
-119.0,59.0,0.0009621226
-119.0,58.0,0.0006106633
-119.0,57.0,0.0006279642
-119.0,56.0,0.0006451345
-119.0,54.0,0.0006787235
-119.0,53.0,0.0006952239
-119.0,50.0,0.000883721
-119.0,49.0,0.0281160942
-119.0,48.0,0.0145416243
-119.0,47.0,0.0158150988
-119.0,46.0,0.018243604
-119.0,45.0,0.0091987496
-119.0,44.0,0.0083485685
-119.0,43.0,0.0084905377
-119.0,42.0,0.0086305463
-119.0,41.0,0.0018993475
-119.0,40.0,0.0019284275
-119.0,39.0,0.001956854
-119.0,38.0,0.0019847904
-119.0,37.0,0.0181243434
-119.0,36.0,0.0050228316
-119.0,35.0,0.0185981183
-119.0,34.0,0.7150407976
-119.0,33.0,0.2563285989
-118.0,61.0,0.0006258404
-118.0,59.0,0.0053984208
-118.0,58.0,0.0006106633
-118.0,57.0,0.0006279642
-118.0,56.0,0.0006451345
-118.0,55.0,0.000662027
-118.0,54.0,0.0127020705
-118.0,53.0,0.0178711188
-118.0,52.0,0.0007114956
-118.0,51.0,0.0008648027
-118.0,50.0,0.000883721
-118.0,49.0,0.0019905084
-118.0,48.0,0.0145416243
-118.0,47.0,0.068432711
-118.0,46.0,0.018243604
-118.0,45.0,0.0082041489
-118.0,44.0,0.0083485685
-118.0,43.0,0.0084905377
-118.0,42.0,0.0086305463
-118.0,41.0,0.0030695717
-118.0,40.0,0.0019284275
-118.0,39.0,0.001956854
-118.0,38.0,0.0020009641
-118.0,37.0,0.0004561146
-118.0,36.0,0.0183644983
-118.0,35.0,0.0185981183
-118.0,34.0,0.1050032379
-118.0,33.0,0.2940672262
-118.0,32.0,0.052605946
-117.0,61.0,0.0006258404
-117.0,60.0,0.000645837
-117.0,59.0,0.0005931663
-117.0,58.0,0.0006106633
-117.0,57.0,0.0006279642
-117.0,56.0,0.0006451345
-117.0,55.0,0.0018784361
-117.0,54.0,0.0006787235
-117.0,53.0,0.0160111436
-117.0,52.0,0.0007114956
-117.0,50.0,0.000883721
-117.0,49.0,0.0009023126
-117.0,48.0,0.0015381676
-117.0,47.0,0.0073160658
-117.0,46.0,0.008445284
-117.0,45.0,0.0075903652
-117.0,44.0,0.007723349
-117.0,43.0,0.0584491286
-117.0,42.0,0.0079835984
-117.0,41.0,0.0030695717
-117.0,40.0,0.0019284275
-117.0,39.0,0.001956854
-117.0,38.0,0.0019847904
-117.0,37.0,0.0020119099
-117.0,36.0,0.0050228316
-117.0,35.0,0.0050870363
-117.0,34.0,0.0051496072
