long,lat,deg
-170.0,-20.0,0.0001497263
-167.0,65.0,3.94861e-05
-166.0,68.0,6.49648e-05
-166.0,65.0,3.94861e-05
-166.0,64.0,4.10068e-05
-166.0,61.0,4.54405e-05
-165.0,68.0,6.49648e-05
-165.0,66.0,7.0681e-05
-165.0,65.0,3.94861e-05
-165.0,64.0,4.10068e-05
-165.0,62.0,4.39679e-05
-165.0,61.0,4.54405e-05
-165.0,60.0,4.68969e-05
-164.0,68.0,6.49648e-05
-164.0,67.0,6.78336e-05
-164.0,65.0,3.94861e-05
-164.0,62.0,4.39679e-05
-164.0,61.0,4.54405e-05
-164.0,60.0,4.68969e-05
-163.0,69.0,6.20766e-05
-163.0,68.0,6.49648e-05
-163.0,67.0,6.78336e-05
-163.0,65.0,3.94861e-05
-163.0,61.0,4.54405e-05
-163.0,60.0,4.68969e-05
-163.0,55.0,0.0001481886
-162.0,69.0,6.20766e-05
-162.0,68.0,6.49648e-05
-162.0,65.0,3.94861e-05
-162.0,60.0,4.68969e-05
-162.0,59.0,4.83373e-05
-162.0,55.0,5.39392e-05
-161.0,69.0,6.20766e-05
-161.0,68.0,6.49648e-05
-161.0,67.0,6.78336e-05
-161.0,66.0,7.0681e-05
-161.0,63.0,4.24954e-05
-161.0,60.0,4.68969e-05
-161.0,59.0,4.83373e-05
-161.0,55.0,5.39392e-05
-160.0,70.0,5.91699e-05
-160.0,69.0,6.20766e-05
-160.0,68.0,6.49648e-05
-160.0,66.0,7.0681e-05
-160.0,60.0,4.68969e-05
-160.0,59.0,4.83373e-05
-160.0,56.0,5.25631e-05
-159.0,70.0,5.91699e-05
-159.0,69.0,6.20766e-05
-159.0,68.0,6.49648e-05
-159.0,66.0,7.0681e-05
-159.0,60.0,4.68969e-05
-159.0,59.0,4.83373e-05
-159.0,56.0,5.25631e-05
-159.0,-20.0,1.38064e-05
-158.0,70.0,5.91699e-05
-158.0,69.0,6.20766e-05
-158.0,68.0,6.49648e-05
-158.0,67.0,6.78336e-05
-158.0,59.0,4.83373e-05
-158.0,57.0,0.0001454194
-158.0,21.0,0.0146553548
-157.0,70.0,5.91699e-05
-157.0,69.0,6.20766e-05
-157.0,68.0,6.49648e-05
-157.0,67.0,6.78336e-05
-157.0,59.0,4.83373e-05
-157.0,58.0,4.97617e-05
-157.0,57.0,5.11699e-05
-156.0,70.0,5.91699e-05
-156.0,69.0,6.20766e-05
-156.0,68.0,6.49648e-05
-156.0,67.0,6.78336e-05
-156.0,58.0,4.97617e-05
-156.0,19.0,0.0025995155
-155.0,70.0,5.91699e-05
-155.0,69.0,6.20766e-05
-155.0,68.0,6.49648e-05
-155.0,67.0,6.78336e-05
-155.0,60.0,4.68969e-05
-155.0,59.0,4.83373e-05
-155.0,58.0,4.97617e-05
-154.0,70.0,5.91699e-05
-154.0,69.0,6.20766e-05
-154.0,68.0,6.49648e-05
-154.0,67.0,6.78336e-05
-154.0,60.0,4.68969e-05
-154.0,57.0,5.11699e-05
-153.0,70.0,5.91699e-05
-153.0,69.0,6.20766e-05
-153.0,68.0,6.49648e-05
-153.0,60.0,4.68969e-05
-152.0,70.0,5.91699e-05
-152.0,69.0,6.20766e-05
-152.0,68.0,6.49648e-05
-152.0,62.0,0.0007587592
-152.0,61.0,0.0038204417
-152.0,59.0,4.83373e-05
-151.0,70.0,0.0540216253
-151.0,69.0,6.20766e-05
-151.0,68.0,6.49648e-05
-151.0,61.0,0.0015055765
-151.0,60.0,4.68969e-05
-151.0,59.0,4.83373e-05
-150.0,70.0,5.91699e-05
-150.0,69.0,0.0001123678
-150.0,68.0,6.49648e-05
-150.0,61.0,0.0055046896
-150.0,60.0,4.68969e-05
-149.0,70.0,0.0001498143
-149.0,69.0,6.20766e-05
-149.0,60.0,4.68969e-05
-148.0,69.0,6.20766e-05
-147.0,69.0,6.20766e-05
-146.0,69.0,6.20766e-05
-146.0,60.0,4.68969e-05
-145.0,69.0,6.20766e-05
-145.0,64.0,0.0029445389
-145.0,60.0,4.68969e-05
-144.0,69.0,6.20766e-05
-144.0,60.0,4.68969e-05
-143.0,69.0,6.20766e-05
-143.0,62.0,4.39679e-05
-143.0,60.0,4.68969e-05
-142.0,69.0,6.20766e-05
-142.0,60.0,4.68969e-05
-141.0,69.0,0.0005335257
-141.0,68.0,0.0005583431
-141.0,60.0,4.68969e-05
-140.0,69.0,0.0005335257
-140.0,68.0,0.0005583431
-140.0,67.0,0.0005829952
-140.0,63.0,1.72205e-05
-140.0,62.0,1.78197e-05
-140.0,61.0,1.84161e-05
-140.0,60.0,4.68969e-05
-139.0,68.0,0.0005583431
-139.0,67.0,0.0005829952
-139.0,63.0,1.72205e-05
-139.0,61.0,1.84161e-05
-139.0,59.0,4.83373e-05
-138.0,68.0,0.0005583431
-138.0,67.0,0.0005829952
-138.0,63.0,1.72205e-05
-138.0,61.0,1.84161e-05
-138.0,60.0,1.89983e-05
-137.0,68.0,0.0005583431
-137.0,67.0,0.0005829952
-137.0,63.0,1.72205e-05
-137.0,62.0,1.78197e-05
-137.0,60.0,1.89983e-05
-137.0,58.0,4.97617e-05
-136.0,68.0,0.0017396498
-136.0,67.0,0.0005848331
-136.0,63.0,1.72205e-05
-136.0,61.0,1.84161e-05
-136.0,60.0,1.89983e-05
-136.0,58.0,9.42494e-05
-136.0,57.0,5.11699e-05
-135.0,69.0,0.0005351983
-135.0,68.0,0.0005601032
-135.0,67.0,0.0005848331
-135.0,62.0,1.78197e-05
-135.0,60.0,1.89983e-05
-135.0,58.0,4.97617e-05
-135.0,57.0,5.11699e-05
-134.0,69.0,0.0005351983
-134.0,68.0,0.0005601032
-134.0,62.0,1.78197e-05
